theta_0,theta_1,itnr
2.7077924607085406,2.1299391164707666,62
2.7391058866169193,2.1545701366396877,63
2.770106178266214,2.1789548466069197,64
2.8007964669990155,2.2030957094744794,65
2.8311798528444894,2.2269951637133634,66
2.8612594048315083,2.2506556234098585,67
2.891038161298657,2.2740794785093885,68
2.9205191302011344,2.2972690950579233,69
2.9497052894145868,2.320226815440973,70
2.9785995870359048,2.342954958620192,71
3.00720494168101,2.3654558203676186,72
3.0355242427796636,2.387731673497571,73
3.063560350867331,2.409784768096224,74
3.0913160978741216,2.4316173317488907,75
3.1187942874108443,2.4532315697650304,76
3.1459976950521997,2.4746296654010087,77
3.1729290686171416,2.4958137800806273,78
3.1995911284464342,2.51678605361345,79
3.2259865676774337,2.537548604410944,80
3.2521180525161233,2.5581035297004635,81
3.277988222506426,2.5784529057370875,82
3.3035996907968257,2.598598788013345,83
3.328955044404321,2.6185432114668403,84
3.3540568444757417,2.6382881906858007,85
3.3789076265464484,2.6578357201125713,86
3.4035099007964478,2.6771877742450743,87
3.427866152303947,2.696346307836252,88
3.4519788412963717,2.7153132560915183,89
3.475850403398872,2.7340905348642317,90
3.499483249880347,2.752680040849218,91
3.522879767897008,2.7710836517743545,92
3.546042320733502,2.7893032265902398,93
3.568973248041631,2.807340605657966,94
3.5916748660766786,2.825197610935015,95
3.6141494679313757,2.8428760461592937,96
3.636399323767526,2.8603776970313293,97
3.6584266810453148,2.8777043313946447,98
3.6802337647503256,2.894857699414327,99
3.701822777618286,2.9118395337538123,100
3.723195900357567,2.928651549749903,101
3.7443552918694554,2.9452954455860327,102
3.765303089466225,2.9617729024638013,103
3.7860414090870265,2.978085584772792,104
3.8065723455116203,2.994235140258693,105
3.826897972571968,3.010223200189735,106
3.8470203433617125,3.026051379521466,107
3.8669414904435593,3.0417212770598803,108
3.8866634260545876,3.05723447562291,109
3.9061881423095057,3.0725925422003098,110
3.9255176114018746,3.0877970281119356,111
3.94465378580332,3.102849469164445,112
3.9635985984607505,3.117751385806429,113
3.9823539629916067,3.132504283281994,114
4.000921773877154,3.1471096517828028,115
4.019303906653847,3.1615689665986033,116
4.037502218102772,3.175883688266246,117
4.0555185464372085,3.190055262717212,118
4.0733547114883,3.2040851214236685,119
4.091012514888881,3.2179746815430605,120
4.108493740255456,3.2317253460612587,121
4.125800153368366,3.245338503934275,122
4.142933502350147,3.258815530228561,123
4.159895517842109,3.272157786259904,124
4.176687913179152,3.2853666197309335,125
4.193312384562825,3.2984433648672526,126
4.209770611232661,3.311389342552209,127
4.226064255635798,3.3242058604603155,128
4.242194963594904,3.336894213189341,129
4.2581643644744185,3.3494556823910764,130
4.273974071345139,3.3618915369007945,131
4.289625681147151,3.3742030328654153,132
4.305120774851144,3.38639141387039,133
4.320460917618096,3.398457911065315,134
4.335647658957379,3.4104037432882905,135
4.350682532883269,3.4222301171890366,136
4.3655670580699,3.433938227350775,137
4.380302738004666,3.445529256410896,138
4.394891061140083,3.457004375180416,139
4.409333501044146,3.4683647427622404,140
4.423631516549168,3.4796115066682467,141
4.437786551899141,3.490745802935193,142
4.451800036895613,3.50176875623947,143
4.465673387042121,3.512681480010704,144
4.479408003687164,3.5234850765442256,145
4.493005274165756,3.5341806371124123,146
4.506466571939562,3.544769242074917,147
4.51979325673563,3.5552519609877966,148
4.5329866746837375,3.5656298527115475,149
4.546048158452364,3.575903965518061,150
4.558979027383304,3.586075337196509,151
4.571780587624935,3.5961449951581725,152
4.58445413226415,3.6061139565402196,153
4.597000941456972,3.6159832283084463,154
4.609422282557866,3.6257538073589908,155
4.621719410247752,3.6354266806190294,156
4.633893566660738,3.645002825146468,157
4.645945981509595,3.654483208228632,158
4.657877872209963,3.6638687874799745,159
4.669690444003328,3.6731605109388035,160
4.681384890078758,3.682359317163044,161
4.692962391693434,3.6914661353250424,162
4.704424118291963,3.700481885305421,163
4.715771227624508,3.7094074777859953,164
4.7270048658637265,3.718243814341764,165
4.738126167720553,3.726991787531975,166
4.7491362565588116,3.735652280990284,167
4.7600362445086875,3.7442261695140098,168
4.770827232579064,3.7527143191524983,169
4.781510310768738,3.761117587294602,170
4.792086558176514,3.7694368227552846,171
4.802557043110213,3.7776728658613603,172
4.812922823194575,3.7858265485363756,173
4.8231849454780935,3.7938986943846404,174
4.833344446538776,3.801890118774423,175
4.8434023525888525,3.8098016289203076,176
4.8533596795784275,3.8176340239647333,177
4.863217433298107,3.8253880950587145,178
4.87297660948059,3.833064625441756,179
4.882638193901248,3.840664390520967,180
4.892203162477699,3.848188157949386,181
4.901672481368386,3.855636687703521,182
4.911047107070166,3.8630107321601144,183
4.920327986514928,3.870311036172142,184
4.929516057165243,3.877538337144049,185
4.938612247109054,3.884693365106237,186
4.947617475153428,3.8917768427888038,187
4.9565326509173575,3.8987894856945444,188
4.965358674923648,3.9057320021712276,189
4.974096438689875,3.912605093483144,190
4.98274682481844,3.9194094538819413,191
4.991310707085719,3.9261457706767504,192
4.999788950530326,3.932814724303612,193
5.008182411540487,3.9394169883942043,194
5.016491937940546,3.945953229843891,195
5.024718369076604,3.9524241088790806,196
5.032862535901302,3.9588302791239185,197
5.040925261057753,3.965172387666308,198
5.048907358962639,3.9714510751232734,199
5.056809635888476,3.9776669757056693,200
5.064632890045056,3.9838207172822413,201
5.07237791166007,3.9899129214430475,202
5.0800454830589326,3.995944203562246,203
5.087636378743807,4.001915172860252,204
5.095151365471833,4.007826432465278,205
5.102591202332579,4.013678579474254,206
5.109956640824716,4.01947220501314,207
5.117248424931933,4.025207894296638,208
5.124467291198078,4.0308862266873,209
5.131613968801561,4.036507775754056,210
5.13868917962901,4.042073109330144,211
5.145693638348184,4.0475827895704715,212
5.152628052480166,4.0530373730083955,213
5.1594931224708285,4.0584374106119405,214
5.166289541761584,4.06378344783945,215
5.173017996859432,4.069076024694684,216
5.179679167406301,4.074315675781366,217
5.186273726247702,4.079502930357181,218
5.192802339500688,4.084638312387238,219
5.199265666621145,4.089722340596994,220
5.205664360470398,4.094755528524653,221
5.211999067381158,4.099738384573035,222
5.21827042722281,4.1046714120609336,223
5.224479073466046,4.109555109273953,224
5.2306256332468495,4.114389969514842,225
5.236710727429845,4.119176481153322,226
5.24273497067101,4.123915127675417,227
5.248698971479763,4.128606387732292,228
5.254603332280429,4.133250735188597,229
5.260448649473089,4.13784863917034,230
5.266235513493822,4.142400564112265,231
5.271964508874348,4.146906969804771,232
5.277636214301068,4.151368311440352,233
5.283251202673521,4.155785039659578,234
5.28881004116225,4.1601576005966105,235
5.294313291266092,4.164486435924273,236
5.299761508868895,4.168771982898659,237
5.30515524429567,4.173014674403301,238
5.310495042368177,4.177214938992897,239
5.315781442459959,4.181373200936597,240
5.321014978550823,4.185489880260859,241
5.326196179280779,4.18956539279188,242
5.331325568003435,4.1936001501975895,243
5.3364036628388645,4.197594560029242,244
5.34143097672594,4.201549025762579,245
5.346408017474144,4.205463946838582,246
5.351335287814867,4.209339718703824,247
5.356213285452182,4.213176732850415,248
5.361042503113124,4.216975376855539,249
5.365823428597457,4.220736034420613,250
5.370556544826946,4.224459085410035,251
5.3752423298941405,4.228144905889564,252
5.379881257110663,4.231793868164297,253
5.38447379505502,4.235406340816282,254
5.389020407619934,4.238982688741748,255
5.393521554059198,4.24252327318796,256
5.39797768903407,4.246028451789709,257
5.402389262659193,4.24949857860544,258
5.406756720548065,4.252934004153015,259
5.411080503858049,4.256335075445113,260
5.4153610493349325,4.259702136024291,261
5.419598789357047,4.263035525997677,262
5.4237941519789405,4.266335582071329,263
5.427947560974615,4.269602637584244,264
5.4320594358803325,4.2728370225420305,265
5.436130192036993,4.276039063650239,266
5.440160240632087,4.279209084347365,267
5.444149988741231,4.2823474048375205,268
5.4480998393692825,4.285454342122774,269
5.452010191491054,4.288530210035175,270
5.455881440091607,4.291575319268452,271
5.459713976206155,4.294589977409395,272
5.463508186959557,4.29757448896893,273
5.4672644556054255,4.300529155412869,274
5.470983161564835,4.30345427519237,275
5.474664680464651,4.3063501437740745,276
5.478309384175468,4.309217053669962,277
5.4819176408491765,4.312055294466891,278
5.485489814956149,4.314865152855851,279
5.489026267322052,4.317646912660921,280
5.492527355164295,4.32040085486794,281
5.495993432128116,4.32312725765289,282
5.499424848322299,4.3258263964099894,283
5.50282195035454,4.328498543779518,284
5.506185081366459,4.3311439696753515,285
5.509514581068258,4.3337629413122265,286
5.5128107857730395,4.3363557232327326,287
5.516074028430773,4.338922577334034,288
5.5193046386619296,4.341463762894323,289
5.522502942790775,4.343979536599009,290
5.5256692638783305,4.346470152566647,291
5.528803921755011,4.34893586237461,292
5.531907233052925,4.351376915084493,293
5.53497951123786,4.353793557267276,294
5.538021066640945,4.356186033028233,295
5.54103220649,4.358554584031579,296
5.5440132349405635,4.360899449524893,297
5.546964453106622,4.363220866363273,298
5.549886159091019,4.365519069033269,299
5.552778648015573,4.3677942896765645,300
5.555642212050881,4.3700467581134275,301
5.558477140445835,4.372276701865922,302
5.561283719556841,4.374484346180892,303
5.564062232876736,4.376669914052711,304
5.566812961063433,4.378833626245813,305
5.569536181968263,4.380975701316983,306
5.572232170664044,4.383096355637442,307
5.574901199472868,4.385195803414697,308
5.577543537993603,4.3872742567141785,309
5.580159453129131,4.389331925480666,310
5.582749209113303,4.391369017559488,311
5.585313067537634,4.393385738717522,312
5.587851287377722,4.395382292663975,313
5.590364125019409,4.397358881070964,314
5.592851834284679,4.399315703593883,315
5.595314666457297,4.401252957891574,316
5.597752870308187,4.403170839646287,317
5.6001666921205695,4.405069542583453,318
5.602556375714828,4.406949258491247,319
5.604922162473144,4.408810177239963,320
5.607264291363876,4.410652486801192,321
5.609582998965701,4.412476373266808,322
5.6118785194915075,4.414282020867769,323
5.614151084812057,4.41606961199272,324
5.6164009244794,4.417839327206422,325
5.61862826575007,4.419591345267986,326
5.620833333608033,4.421325843148935,327
5.623016350787417,4.423042996051074,328
5.625177537795007,4.424742977424192,329
5.627317112932521,4.426425958983579,330
5.62943529231866,4.428092110727372,331
5.631532289910937,4.429741600953727,332
5.633608317527291,4.431374596277818,333
5.6356635848674825,4.432991261648668,334
5.6376982995342715,4.4345917603658105,335
5.6397126670543924,4.436176254095781,336
5.641706890899313,4.437744902888452,337
5.643681172505784,4.439297865193197,338
5.6456357112961895,4.4408352978748935,339
5.647570704698691,4.442357356229773,340
5.649486348167168,4.4438641940011046,341
5.651382835200961,4.445355963394722,342
5.653260357364415,4.446832815094404,343
5.655119104306235,4.448294898277089,344
5.656959263778636,4.449742360627947,345
5.6587810216563135,4.451175348355296,346
5.660584561955214,4.452594006205372,347
5.662370066851126,4.453998477476946,348
5.664137716698078,4.4553889040358055,349
5.665887690046561,4.456765426329076,350
5.667620163661559,4.458128183399414,351
5.669335312540408,4.459477312899049,352
5.6710333099304675,4.460812951103687,353
5.672714327346627,4.462135232926279,354
5.674378534588625,4.463444291930645,355
5.676026099758203,4.464740260344967,356
5.6776571892760845,4.466023269075146,357
5.679271967898788,4.467293447718023,358
5.680870598735264,4.468550924574472,359
5.6824532432633745,4.469795826662356,360
5.684020061346205,4.471028279729361,361
5.685571211248207,4.472248408265696,362
5.6871068496511885,4.473456335516668,363
5.688627131670141,4.47465218349513,364
5.690132210868903,4.475836072993808,365
5.691622239275678,4.477008123597498,366
5.693097367398385,4.478168453695152,367
5.694557744239866,4.479317180491829,368
5.696003517312931,4.480454420020539,369
5.697434832655266,4.481580287153962,370
5.698851834844177,4.482694895616051,371
5.700254667011199,4.4837983579935194,372
5.701643470856551,4.484890785747213,373
5.703018386663449,4.48597228922337,374
5.704379553312278,4.487042977664765,375
5.705727108294619,4.488102959221746,376
5.707061187727136,4.489152340963157,377
5.708381926365329,4.490191228887154,378
5.709689457617139,4.491219727931911,379
5.710983913556431,4.492237941986221,380
5.712265424936331,4.493245973899987,381
5.713534121202431,4.494243925494616,382
5.714790130505871,4.495231897573299,383
5.716033579716276,4.496209989931194,384
5.717264594434577,4.497178301365511,385
5.718483299005696,4.498136929685485,386
5.719689816531103,4.499085971722258,387
5.720884268881256,4.500025523338665,388
5.722066776707907,4.500955679438907,389
5.723237459456292,4.501876533978147,390
5.724396435377193,4.502788179971994,391
5.725543821538885,4.5036907095059036,392
5.72667973383896,4.504584213744473,393
5.727804287016035,4.505468782940657,394
5.728917594661338,4.506344506444879,395
5.730019769230188,4.507211472714059,396
5.73111092205335,4.508069769320547,397
5.732191163348281,4.50891948296097,398
5.733260602230262,4.509760699464988,399
5.734319346723423,4.510593503803967,400
5.735367503771652,4.511417980099556,401
5.7364051792494,4.512234211632189,402
5.737432477972369,4.513042280849496,403
5.738449503708109,4.51384226937463,404
5.739456359186492,4.514634258014512,405
5.740453146110091,4.515418326767995,406
5.741439965164454,4.516194554833944,407
5.742416916028273,4.516963020619233,408
5.743384097383454,4.517723801746669,409
5.744341606925083,4.518476975062831,410
5.745289541371296,4.519222616645831,411
5.7462279964730465,4.519960801813002,412
5.74715706702378,4.5206916051285,413
5.748076846869006,4.521415100410844,414
5.74898742891578,4.522131360740365,415
5.749888905142086,4.5228404584665896,416
5.750781366606129,4.523542465215552,417
5.751664903455532,4.524237451897026,418
5.75253960493644,4.524925488711684,419
5.753405559402539,4.525606645158196,420
5.7542628543239775,4.5262809900402425,421
5.755111576296201,4.526948591473468,422
5.755951811048703,4.527609516892363,423
5.75678364345368,4.528263833057068,424
5.757607157534607,4.5289116060601255,425
5.758422436474724,4.529552901333153,426
5.759229562625441,4.53018778365345,427
5.76002861751465,4.530816317150545,428
5.760819681854968,4.531438565312668,429
5.761602835551882,4.53205459099317,430
5.762378157711827,4.532664456416867,431
5.763145726650173,4.533268223186328,432
5.763905619899135,4.533865952288093,433
5.764657914215608,4.534457704098841,434
5.765402685588915,4.5350435383914816,435
5.76614000924849,4.535623514341196,436
5.766869959671469,4.536197690531412,437
5.767592610590218,4.536766124959727,438
5.768308034999779,4.537328875043759,439
5.769016305165246,4.53788599762695,440
5.7697174926290575,4.53843754898431,441
5.770411668218231,4.538983584828095,442
5.771098902051513,4.539524160313443,443
5.7717792635464615,4.540059330043937,444
5.7724528214264605,4.540589148077126,445
5.77311964372766,4.5411136679299835,446
5.773779797805847,4.541632942584313,447
5.774433350343253,4.542147024492098,448
5.775080367355285,4.542655965580805,449
5.775720914197196,4.543159817258626,450
5.776355055570688,4.543658630419669,451
5.776982855530445,4.544152455449101,452
5.777604377490604,4.544641342228239,453
5.778219684231162,4.5451253401395855,454
5.778828837904315,4.545604498071818,455
5.779431900040735,4.546078864424729,456
5.780028931555791,4.54654848711411,457
5.780619992755697,4.547013413576598,458
5.781205143343604,4.54747369077446,459
5.781784442425631,4.5479293652003445,460
5.782357948516839,4.54838048288197,461
5.782925719547134,4.548827089386779,462
5.7834878128671265,4.54926922982654,463
5.784044285253919,4.549706948861903,464
5.784595192916844,4.550140290706913,465
5.785140591503139,4.550569299133472,466
5.7856805361035715,4.550994017475766,467
5.786215081258,4.551414488634637,468
5.786744280960884,4.5518307550819195,469
5.787268188666738,4.552242858864729,470
5.787786857295535,4.552650841609711,471
5.788300339238043,4.553054744527242,472
5.7888086863611266,4.553454608415598,473
5.789311950012979,4.553850473665071,474
5.789810181028313,4.55424238026205,475
5.790303429733494,4.554630367793058,476
5.790791745951623,4.555014475448756,477
5.79127517900757,4.555394742027897,478
5.791753777732959,4.555771205941246,479
5.792227590471093,4.556143905215462,480
5.792696665081846,4.556512877496936,481
5.793161048946492,4.556878160055596,482
5.793620788972491,4.557239789788668,483
5.79407593159823,4.55759780322441,484
5.794526522797711,4.557952236525795,485
5.794972608085198,4.558303125494166,486
5.79541423251981,4.558650505572853,487
5.795851440710075,4.558994411850753,488
5.796284276818438,4.559334879065874,489
5.796712784565718,4.559671941608844,490
5.797137007235524,4.5600056335263845,491
5.797556987678633,4.560335988524749,492
5.797972768317311,4.5606630399731305,493
5.798384391149602,4.560986820907028,494
5.79879189775357,4.561307364031586,495
5.799195329291498,4.5616247017249,496
5.799594726514047,4.561938866041279,497
5.79999012976437,4.562249888714495,498
5.80038157898219,4.562557801160979,499
5.800769113707832,4.562862634482999,500
5.801152773086218,4.563164419471797,501
5.80153259587082,4.563463186610708,502
5.801908620427576,4.56375896607823,503
5.802280884738765,4.564051787751076,504
5.802649426406841,4.5643416812071935,505
5.8030142826582365,4.56462867572875,506
5.803375490347118,4.564912800305091,507
5.803733085959111,4.565194083635669,508
5.804087105614984,4.565472554132941,509
5.804437585074298,4.565748239925241,510
5.804784559739019,4.566021168859617,511
5.805128064657093,4.56629136850465,512
5.805468134525986,4.5665588661532315,513
5.805804803696191,4.566823688825328,514
5.806138106174693,4.567085863270703,515
5.80646807562841,4.567345415971625,516
5.80679474538759,4.5676023731455375,517
5.807118148449178,4.567856760747711,518
5.80743831748015,4.568108604473863,519
5.8077552848208125,4.568357929762753,520
5.8080690824880685,4.568604761798754,521
5.808379742178651,4.5688491255143955,522
5.808687295272329,4.56909104559288,523
5.8089917728350695,4.56933054647058,524
5.809293205622183,4.569567652339503,525
5.809591624081425,4.569802387149736,526
5.809887058356074,4.570034774611868,527
5.8101795382879775,4.570264838199377,528
5.810469093420561,4.570492601151012,529
5.8107557530018195,4.570718086473131,530
5.811039545987265,4.5709413169420285,531
5.811320501042856,4.571162315106237,532
5.811598646547892,4.571381103288804,533
5.811874010597877,4.5715977035895445,534
5.812146621007362,4.571812137887278,535
5.812416505312752,4.572024427842034,536
5.8126836907750885,4.5722345948972425,537
5.812948204382802,4.572442660281899,538
5.813210072854438,4.572648645012709,539
5.813469322641358,4.57285256989621,540
5.813725979930408,4.573054455530877,541
5.813980070646568,4.573254322309197,542
5.8142316204555655,4.573452190419733,543
5.814480654766474,4.573648079849164,544
5.814727198734273,4.573842010384301,545
5.814971277262394,4.574034001614087,546
5.815212915005234,4.574224072931575,547
5.815452136370646,4.574412243535888,548
5.815688965522403,4.574598532434158,549
5.815923426382643,4.574782958443445,550
5.81615554263428,4.57496554019264,551
5.816385337723401,4.575146296124342,552
5.816612834861631,4.575325244496727,553
5.816838057028479,4.575502403385388,554
5.817061026973658,4.575677790685163,555
5.817281767219385,4.57585142411194,556
5.8175003000626555,4.57602332120445,557
5.817716647577493,4.576193499326034,558
5.817930831617182,4.576361975666402,559
5.818142873816474,4.576528767243367,560
5.818352795593773,4.576693890904562,561
5.818560618153299,4.576857363329145,562
5.81876636248723,4.577019201029482,563
5.818970049377821,4.577179420352816,564
5.819171699399507,4.5773380374829165,565
5.8193713329209755,4.577495068441716,566
5.8195689701072295,4.577650529090928,567
5.819764630921621,4.577804435133647,568
5.819958335127868,4.577956802115939,569
5.820150102292054,4.578107645428409,570
5.8203399517845975,4.578256980307753,571
5.820527902782215,4.578404821838304,572
5.820713974269857,4.578551184953549,573
5.820898185042623,4.5786960844376425,574
5.82108055370766,4.578839534926895,575
5.821261098686048,4.578981550911255,576
5.821439838214651,4.579122146735771,577
5.821616790347969,4.579261336602042,578
5.821791972959953,4.57939913456965,579
5.821965403745817,4.579535554557582,580
5.822137100223823,4.579670610345635,581
5.822307079737048,4.579804315575807,582
5.822475359455142,4.579936683753678,583
5.822641956376055,4.5800677282497695,584
5.822806887327758,4.580197462300901,585
5.8229701689699445,4.5803258990115205,586
5.8231318177957085,4.580453051355034,587
5.823291850133216,4.580578932175113,588
5.8234502821473475,4.580703554186991,589
5.823607129841338,4.58082692997875,590
5.823762409058388,4.580949072012591,591
5.823916135483269,4.581069992626094,592
5.8240683246439,4.581189704033461,593
5.824218991912924,4.581308218326755,594
5.824368152509259,4.581425547477116,595
5.824515821499631,4.581541703335974,596
5.824662013800099,4.581656697636243,597
5.824806744177562,4.581770541993509,598
5.82495002725125,4.581883247907203,599
5.825091877494202,4.581994826761759,600
5.825232309234724,4.58210528982777,601
5.825371336657841,4.582214648263121,602
5.825508973806726,4.582322913114118,603
5.8256452345841225,4.582430095316606,604
5.825780132753745,4.582536205697068,605
5.825913681941671,4.582641254973726,606
5.826045895637718,4.582745253757618,607
5.826176787196805,4.58284821255367,608
5.8263063698403,4.582950141761762,609
5.826434656657361,4.5830510516777725,610
5.826561660606251,4.5831509524946235,611
5.826687394515653,4.583249854303306,612
5.82681187108596,4.583347767093901,613
5.826935102890564,4.583444700756591,614
5.827057102377123,4.583540665082653,615
5.827177881868815,4.583635669765456,616
5.827297453565591,4.5837297244014295,617
5.827415829545399,4.583822838491044,618
5.827533021765409,4.583915021439762,619
5.827649042063219,4.584006282558994,620
5.8277639021580505,4.584096631067032,621
5.827877613651934,4.58418607608999,622
5.827990188030879,4.584274626662719,623
5.828101636666034,4.58436229172972,624
5.828211970814837,4.584449080146052,625
5.828321201622153,4.58453500067822,626
5.828429340121395,4.584620062005066,627
5.828536397235645,4.5847042727186444,628
5.828642383778752,4.584787641325087,629
5.8287473104564285,4.584870176245465,630
5.828851187867328,4.584951885816639,631
5.828954026504118,4.585032778292101,632
5.8290558367545415,4.585112861842808,633
5.82915662890246,4.585192144558009,634
5.829256413128899,4.585270634446058,635
5.829355199513074,4.585348339435226,636
5.829452998033407,4.585425267374503,637
5.829549818568537,4.585501426034386,638
5.829645670898315,4.5855768231076715,639
5.829740564704796,4.585651466210224,640
5.829834509573212,4.5857253628817505,641
5.829927514992944,4.585798520586562,642
5.830019590358479,4.585870946714325,643
5.830110744970358,4.58594264858081,644
5.830200988036118,4.58601363342863,645
5.830290328671221,4.586083908427972,646
5.830378775899972,4.586153480677321,647
5.830466338656437,4.586222357204177,648
5.830553025785336,4.586290544965764,649
5.830638846042946,4.586358050849735,650
5.83072380809798,4.5864248816748665,651
5.8308079205324645,4.586491044191747,652
5.830891191842603,4.586556545083458,653
5.830973630439641,4.586621390966252,654
5.831055244650709,4.5866855883902184,655
5.831136042719666,4.586749143839945,656
5.831216032807933,4.586812063735174,657
5.831295222995317,4.58687435443145,658
5.831373621280828,4.5869360222207645,659
5.831451235583484,4.586997073332186,660
5.8315280737431126,4.587057513932493,661
5.831604143521146,4.587117350126796,662
5.831679452601398,4.587176587959157,663
5.831754008590848,4.587235233413194,664
5.831827819020403,4.587293292412691,665
5.831900891345663,4.5873507708221934,666
5.831973232947671,4.587407674447601,667
5.832044851133658,4.587464009036753,668
5.832115753137785,4.587519780280014,669
5.832185946121871,4.5875749938108425,670
5.832255437176116,4.587629655206363,671
5.832324233319818,4.587683769987928,672
5.832392341502084,4.5877373436216775,673
5.8324597686025275,4.587790381519089,674
5.832526521431966,4.587842889037527,675
5.83259260673311,4.587894871480781,676
5.832658031181243,4.587946334099602,677
5.832722801384894,4.587997282092235,678
5.832786923886509,4.588047720604941,679
5.832850405163108,4.58809765473252,680
5.832913251626941,4.588147089518824,681
5.832975469626136,4.588196029957264,682
5.833037065445338,4.58824448099132,683
5.833098045306349,4.588292447515036,684
5.833158415368749,4.588339934373514,685
5.833218181730525,4.588386946363408,686
5.833277350428684,4.588433488233402,687
5.833335927439861,4.588479564684697,688
5.833393918680926,4.588525180371478,689
5.833451330009581,4.588570339901392,690
5.833508167224949,4.588615047836007,691
5.833564436068163,4.588659308691276,692
5.833620142222945,4.588703126937992,693
5.83367529131618,4.5887465070022415,694
5.833729888918482,4.588789453265848,695
5.833783940544761,4.588831970066819,696
5.833837451654777,4.588874061699779,697
5.833890427653693,4.58891573241641,698
5.83394287389262,4.588956986425875,699
5.833994795669158,4.588997827895245,700
5.83404619822793,4.589038260949921,701
5.834097086761115,4.58907828967405,702
5.834147466408967,4.589117918110938,703
5.8341973422603415,4.589157150263458,704
5.834246719353202,4.589195990094452,705
5.834295602675134,4.589234441527136,706
5.834343997163846,4.589272508445493,707
5.834391907707672,4.589310194694667,708
5.834439339146059,4.589347504081349,709
5.834486296270063,4.589384440374165,710
5.8345327838228265,4.589421007304051,711
5.834578806500062,4.58945720856464,712
5.834624368950525,4.589493047812622,713
5.834669475776484,4.589528528668125,714
5.834714131534183,4.589563654715072,715
5.834758340734305,4.58959842950155,716
5.8348021078424255,4.589632856540163,717
5.834845437279465,4.58966693930839,718
5.834888333422134,4.589700681248935,719
5.834930800603376,4.589734085770075,720
5.834972843112807,4.589767156246003,721
5.835014465197142,4.589799896017172,722
5.835055671060635,4.589832308390629,723
5.835096464865493,4.589864396640351,724
5.835136850732302,4.589896164007577,725
5.8351768327404425,4.58992761370113,726
5.835216414928502,4.589958748897748,727
5.835255601294681,4.5899895727423985,728
5.835294395797198,4.590020088348603,729
5.8353328023546895,4.5900502987987455,730
5.835370824846606,4.5900802071443865,731
5.835408467113604,4.590109816406572,732
5.835445732957932,4.5901391295761345,733
5.835482626143817,4.590168149614001,734
5.835519150397842,4.59019687945149,735
5.835555309409328,4.590225321990604,736
5.835591106830698,4.590253480104327,737
5.835626546277855,4.590281356636912,738
5.835661631330541,4.590308954404172,739
5.8356963655327,4.590336276193759,740
5.835730752392837,4.59036332476545,741
5.835764795384373,4.5903901028514245,742
5.835798497945993,4.590416613156539,743
5.835831863481998,4.590442858358602,744
5.835864895362642,4.590468841108645,745
5.835897596924479,4.590494564031188,746
5.835929971470698,4.590520029724504,747
5.835962022271454,4.590545240760888,748
5.835993752564204,4.590570199686908,749
5.836025165554026,4.590594909023668,750
5.8360562644139495,4.59061937126706,751
5.836087052285274,4.590643588888018,752
5.836117532277885,4.590667564332767,753
5.83614770747057,4.590691300023068,754
5.836177580911328,4.5907147983564665,755
5.836207155617679,4.5907380617065305,756
