theta_0,theta_1,itnr
5.783873399657418,4.549572530910115,153
5.785531249214087,4.550876588983698,154
5.787139363284057,4.552141525315073,155
5.7886992339319265,4.553368513556507,156
5.790212308460361,4.554558692150699,157
5.791679990752941,4.555713165387064,158
5.793103642576745,4.5568330044263385,159
5.794484584845835,4.557919248294435,160
5.795824098846851,4.558972904846488,161
5.797123427427837,4.55999495170198,162
5.798383776151394,4.560986337151807,163
5.799606314413244,4.561947981038139,164
5.800792176527238,4.562880775607881,165
5.801942462777812,4.563785586340531,166
5.803058240440869,4.564663252751202,167
5.804140544774035,4.565514589169552,168
5.805190379977206,4.5663403854953515,169
5.806208720124281,4.567141407931377,170
5.8071965100669445,4.567918399694322,171
5.808154666311328,4.568672081704379,172
5.80908407786838,4.569403153254133,173
5.80998560707872,4.570112292657395,174
5.81086009041275,4.570800157878559,175
5.811708339246759,4.571467387143088,176
5.812531140615748,4.572114599529682,177
5.813329257943668,4.572742395544678,178
5.814103431751749,4.573351357679224,179
5.814854380345588,4.573942050949733,180
5.815582800481613,4.574515023422127,181
5.816289368013556,4.575070806720349,182
5.816974738519541,4.575609916519625,183
5.817639547910346,4.576132853024922,184
5.818284413019428,4.576640101435061,185
5.818909932175236,4.577132132392895,186
5.819516685756371,4.577609402421994,187
5.820105236730072,4.578072354350221,188
5.820676131174562,4.578521417720601,189
5.821229898785717,4.578957009189868,190
5.821767053368537,4.579379532915058,191
5.8222880933138725,4.579789380928492,192
5.822793502060848,4.5801869335015235,193
5.823283748545414,4.580572559497364,194
5.823759287635443,4.580946616713329,195
5.824220560552772,4.581309452212816,196
5.824667995282581,4.581661402647318,197
5.825102006970495,4.582002794568784,198
5.825522998307772,4.582333944732607,199
5.8259313599049305,4.582655160391515,200
5.826327470654174,4.582966739580656,201
5.826711698080941,4.583268971394123,202
5.827084398684905,4.583562136253185,203
5.827445918270749,4.583846506166476,204
5.827796592269018,4.584122344982368,205
5.828136746047339,4.584389908633783,206
5.8284666952123105,4.584649445375656,207
5.828786745902333,4.584901196015273,208
5.829097195071655,4.585145394135701,209
5.829398330765897,4.585382266312516,210
5.829690432389311,4.585612032324026,211
5.829973770964024,4.585834905355192,212
5.830248609381495,4.586051092195422,213
5.830515202646442,4.586260793430446,214
5.83077379811344,4.5864642036284184,215
5.831024635716428,4.586661511520452,216
5.831267948191327,4.586852900175725,217
5.831503961291979,4.587038547171339,218
5.831732893999611,4.587218624757085,219
5.831954958726015,4.5873933000152585,220
5.8321703615106255,4.587562735015687,221
5.832379302211699,4.587727086966102,222
5.832581974691739,4.587886508358005,223
5.832778566997379,4.588041147108151,224
5.832969261533849,4.5881911466957925,225
5.833154235234225,4.588336646295805,226
5.83333365972359,4.588477780907818,227
5.833507701478274,4.588614681481469,228
5.833676521980317,4.588747475037911,229
5.833840277867299,4.58887628478766,230
5.833999121077672,4.589001230244916,231
5.834153198991733,4.589122427338455,232
5.834302654568373,4.5892399885191875,233
5.834447626477713,4.589354022864498,234
5.834588249229774,4.589464636179449,235
5.834724653299272,4.589571931094952,236
5.8348569652466855,4.589676007162989,237
5.834985307835677,4.589776960948986,238
5.835109800146998,4.589874886121402,239
5.83523055768898,4.589969873538646,240
5.835347692504702,4.590062011333373,241
5.835461313275952,4.590151384994258,242
5.835571525424066,4.590238077445317,243
5.835678431207736,4.590322169122844,244
5.835782129817895,4.590403738050045,245
5.83588271746975,4.5904828599094305,246
5.835980287492049,4.5905596081130335,247
5.836074930413679,4.590634053870529,248
5.83616673404766,4.5907062662552995,249
5.836255783572622,4.590776312268527,250
5.836342161611835,4.590844256901357,251
5.836425948309872,4.590910163195202,252
5.8365072214069675,4.5909740923002325,253
5.83658605631115,4.591036103532112,254
5.836662526168207,4.591096254427034,255
5.836736701929553,4.591154600795109,256
5.836808652418058,4.591211196772142,257
5.836878444391908,4.591266094869864,258
5.836946142606542,4.591319346024655,259
5.8370118098747374,4.591370999644801,260
5.837075507124887,4.5914211036563435,261
5.837137293457532,4.591469704547539,262
5.837197226200198,4.591516847412,263
5.837255360960584,4.591562575990526,264
5.8373117516781585,4.591606932711697,265
5.837366450674206,4.5916499587312325,266
5.837419508700371,4.591691693970182,267
5.837470974985752,4.591732177151963,268
5.837520897282571,4.59177144583829,269
5.837569321910486,4.5918095364640275,270
5.837616293799563,4.5918464843709925,271
5.837661856531968,4.591882323840749,272
5.8377060523824005,4.591917088126412,273
5.83774892235732,4.591950809483507,274
5.837790506232992,4.5919835191998875,275
5.8378308425923935,4.592015247624777,276
5.837869968861013,4.59204602419692,277
5.837907921341574,4.592075877471898,278
5.837944735247719,4.5921048351486276,279
5.837980444736679,4.592132924095055,280
5.838015082940971,4.59216017037309,281
5.838048681999133,4.592186599262783,282
5.838081273085551,4.592212235285786,283
5.838112886439377,4.592237102228099,284
5.838143551392587,4.592261223162142,285
5.838173296397201,4.592284620468163,286
5.838202149051677,4.592307315855004,287
5.838230136126518,4.59232933038024,288
5.838257283589114,4.592350684469719,289
5.838283616627833,4.592371397936513,290
5.83830915967539,4.5923914899993035,291
5.83833393643152,4.592410979300211,292
5.838357969884966,4.59242988392209,293
5.838381282334809,4.592448221405314,294
5.838403895411156,4.59246600876404,295
5.838425830095213,4.592483262502005,296
5.838447106738748,4.59249999862783,297
5.838467745082977,4.592516232669881,298
5.83848776427688,4.592531979690671,299
5.838507182894965,4.592547254300837,300
5.838526018954507,4.592562070672698,301
5.838544289932264,4.592576442553403,302
5.838562012780687,4.592590383277687,303
5.838579203943659,4.592603905780243,304
5.8385958793717405,4.5926170226077225,305
5.83861205453698,4.592629745930377,306
5.838627744447262,4.592642087553352,307
5.838642963660235,4.5926540589276375,308
5.83865772629682,4.592665671160694,309
5.838672046054307,4.59267693502676,310
5.838685936219069,4.592687860976843,311
5.838699409678889,4.592698459148425,312
5.838712478934914,4.592708739374858,313
5.8387251561132585,4.5927187111944985,314
5.838737452976252,4.59272838385955,315
5.838749380933356,4.59273776634465,316
5.838760951051747,4.5927468673551965,317
5.8387721740665866,4.592755695335427,318
5.8387830603909805,4.59276425847625,319
5.838793620125643,4.592772564722849,320
5.838803863068265,4.592780621782049,321
5.838813798722609,4.592788437129474,322
5.838823436307322,4.592796018016475,323
5.838832784764494,4.592803371476867,324
5.838841852767951,4.592810504333447,325
5.838850648731304,4.5928174232043295,326
5.838859180815756,4.592824134509086,327
5.838867456937676,4.5928306444747,328
5.838875484775937,4.592836959141345,329
5.838883271779051,4.592843084367991,330
5.838890825172071,4.592849025837838,331
5.838898151963301,4.592854789063589,332
5.838905258950794,4.592860379392567,333
5.838912152728661,4.592865802011676,334
5.838918839693193,4.592871061952212,335
5.8389253260487886,4.592876164094532,336
5.838931617813716,4.592881113172583,337
5.8389377208256965,4.592885913778291,338
5.838943640747317,4.592890570365829,339
5.838949383071289,4.59289508725574,340
5.838954953125542,4.5928994686389535,341
5.838960356078168,4.592903718580671,342
5.838965596942215,4.592907841024137,343
5.83897068058034,4.592911839794299,344
5.838975611709322,4.592915718601356,345
5.838980394904434,4.592919481044201,346
5.8389850346036924,4.5929231306137615,347
5.838989535111973,4.592926670696235,348
5.838993900605006,4.592930104576234,349
5.838998135133248,4.592933435439833,350
5.839002242625642,4.592936666377525,351
5.8390062268932645,4.592939800387085,352
5.839010091632859,4.592942840376359,353
5.8390138404302645,4.592945789165954,354
5.839017476763749,4.592948649491862,355
5.839021004007228,4.5929514240079925,356
5.839024425433403,4.592954115288639,357
5.839027744216793,4.592956725830866,358
5.839030963436681,4.592959258056826,359
5.839034086079972,4.592961714316008,360
5.839037115043965,4.592964096887414,361
5.839040053139038,4.592966407981677,362
5.839042903091259,4.5929686497431135,363
5.839045667544912,4.592970824251706,364
5.8390483490649565,4.592972933525041,365
5.8390509501393995,4.592974979520176,366
5.839053473181609,4.592976964135457,367
5.8390559205325525,4.592978889212279,368
5.839058294462967,4.5929807565367975,369
5.83906059717547,4.59298256784158,370
5.839062830806598,4.592984324807219,371
5.839064997428792,4.592986029063889,372
5.839067099052319,4.592987682192859,373
5.839069137627141,4.592989285727959,374
5.839071115044718,4.592990841157007,375
5.839073033139768,4.592992349923183,376
5.839074893691967,4.592993813426373,377
5.8390766984276,4.592995233024468,378
5.839078449021163,4.5929966100346205,379
5.83908014709692,4.592997945734468,380
5.839081794230403,4.59299924136332,381
5.839083391949883,4.593000498123307,382
5.839084941737778,4.593001717180494,383
5.839086445032036,4.593002899665965,384
5.839087903227467,4.593004046676873,385
5.839089317677035,4.593005159277452,386
5.839090689693116,4.593006238500015,387
5.839092020548714,4.593007285345901,388
5.839093311478644,4.59300830078641,389
5.839094563680677,4.593009285763704,390
5.839095778316648,4.593010241191679,391
5.83909695651354,4.593011167956814,392
5.839098099364525,4.593012066918996,393
5.839099207929982,4.593012938912313,394
5.839100283238474,4.59301378474583,395
5.839101326287711,4.593014605204341,396
5.839102338045471,4.593015401049097,397
5.839103319450499,4.59301617301851,398
5.839104271413375,4.593016921828841,399
5.839105194817366,4.593017648174862,400
5.839106090519237,4.593018352730502,401
5.839106959350051,4.593019036149474,402
5.839107802115941,4.593019699065875,403
5.839108619598854,4.5930203420947855,404
5.83910941255728,4.593020965832828,405
5.839110181726954,4.593021570858729,406
5.839110927821538,4.593022157733854,407
5.839111651533283,4.593022727002724,408
5.839112353533676,4.593023279193528,409
5.839113034474058,4.593023814818609,410
5.839113694986228,4.593024334374936,411
5.839114335683033,4.593024838344575,412
5.839114957158934,4.593025327195123,413
5.8391155599905575,4.593025801380156,414
5.839116144737233,4.593026261339637,415
5.839116711941507,4.593026707500334,416
5.839117262129654,4.59302714027621,417
5.839117795812156,4.59302756006881,418
5.839118313484183,4.593027967267632,419
5.8391188156260485,4.5930283622504895,420
5.839119302703659,4.593028745383861,421
5.839119775168941,4.593029117023231,422
5.839120233460264,4.59302947751342,423
5.839120678002848,4.593029827188904,424
5.839121109209154,4.593030166374123,425
5.839121527479271,4.593030495383785,426
5.839121933201285,4.593030814523158,427
5.839122326751638,4.593031124088349,428
5.839122708495481,4.593031424366585,429
5.839123078787008,4.5930317156364735,430
5.839123437969789,4.593031998168265,431
5.839123786377087,4.593032272224104,432
5.839124124332166,4.593032538058266,433
5.839124452148592,4.593032795917405,434
5.839124770130526,4.593033046040769,435
5.8391250785730024,4.593033288660432,436
5.839125377762204,4.5930335240015046,437
5.839125667975729,4.593033752282346,438
5.839125949482849,4.593033973714761,439
5.839126222544755,4.5930341885042045,440
5.839126487414805,4.593034396849965,441
5.839126744338753,4.593034598945352,442
5.839126993554982,4.593034794977878,443
5.839127235294724,4.593034985129427,444
5.839127469782274,4.593035169576431,445
5.839127697235197,4.593035348490024,446
5.839127917864533,4.593035522036209,447
5.839128131874989,4.593035690376009,448
5.839128339465131,4.593035853665615,449
5.839128540827569,4.593036012056533,450
5.839128736149133,4.5930361656957235,451
5.8391289256110515,4.593036314725738,452
5.839129109389112,4.593036459284852,453
5.83912928765383,4.593036599507192,454
5.839129460570607,4.593036735522863,455
5.83912962829988,4.593036867458063,456
5.8391297909972755,4.593036995435208,457
5.839129948813749,4.5930371195730375,458
5.839130101895728,4.5930372399867325,459
5.8391302503852485,4.593037356788017,460
5.839130394420082,4.593037470085262,461
5.839130534133871,4.593037579983591,462
5.839130669656247,4.593037686584969,463
5.839130801112951,4.593037789988307,464
5.839130928625954,4.593037890289543,465
5.839131052313567,4.593037987581743,466
5.839131172290552,4.593038081955177,467
5.839131288668227,4.5930381734974075,468
5.839131401554572,4.593038262293372,469
5.839131511054326,4.593038348425456,470
5.839131617269088,4.593038431973579,471
5.839131720297408,4.593038513015258,472
5.839131820234877,4.593038591625686,473
5.839131917174223,4.593038667877802,474
5.839132011205388,4.593038741842354,475
5.839132102415618,4.593038813587969,476
5.839132190889542,4.593038883181216,477
5.839132276709247,4.593038950686666,478
5.839132359954361,4.593039016166952,479
5.839132440702121,4.59303907968283,480
5.83913251902745,4.593039141293231,481
5.839132595003018,4.593039201055321,482
5.839132668699319,4.593039259024548,483
5.8391327401847315,4.593039315254697,484
5.839132809525581,4.593039369797943,485
5.839132876786206,4.593039422704891,486
5.8391329420290115,4.59303947402463,487
5.839133005314533,4.593039523804777,488
5.839133066701489,4.59303957209152,489
5.8391331262468364,4.5930396189296605,490
5.839133184005823,4.5930396643626565,491
5.839133240032041,4.593039708432663,492
5.839133294377471,4.593039751180569,493
5.839133347092539,4.593039792646039,494
5.839133398226155,4.593039832867544,495
5.839133447825762,4.593039871882404,496
5.83913349593738,4.5930399097268175,497
5.8391335426056505,4.5930399464358995,498
5.839133587873873,4.593039982043709,499
5.8391336317840485,4.593040016583283,500
5.839133674376919,4.593040050086671,501
5.839133715692003,4.593040082584957,502
5.839133755767635,4.593040114108295,503
5.839133794640997,4.593040144685932,504
5.839133832348159,4.59304017434624,505
5.8391338689241055,4.593040203116739,506
5.839133904402774,4.593040231024123,507
5.839133938817083,4.593040258094285,508
5.839133972198963,4.593040284352343,509
5.839134004579385,4.593040309822658,510
5.839134035988396,4.593040334528865,511
5.839134066455136,4.5930403584938855,512
5.839134096007874,4.593040381739955,513
5.83913412467403,4.593040404288643,514
5.8391341524802005,4.5930404261608695,515
5.839134179452186,4.5930404473769295,516
5.839134205615012,4.5930404679565076,517
5.839134230992953,4.593040487918699,518
5.839134255609556,4.593040507282024,519
5.839134279487661,4.593040526064449,520
5.839134302649423,4.593040544283402,521
5.839134325116333,4.593040561955786,522
5.839134346909234,4.593040579097999,523
5.839134368048349,4.593040595725945,524
5.83913438855329,4.593040611855053,525
5.8391344084430825,4.5930406275002875,526
5.839134427736182,4.593040642676165,527
5.839134446450489,4.593040657396767,528
5.839134464603366,4.59304067167575,529
5.839134482211657,4.593040685526364,530
5.839134499291699,4.593040698961459,531
5.83913451585934,4.593040711993501,532
5.839134531929951,4.593040724634582,533
5.839134547518444,4.59304073689643,534
5.839134562639283,4.593040748790424,535
5.839134577306496,4.593040760327598,536
5.839134591533694,4.593040771518655,537
5.839134605334075,4.593040782373982,538
5.839134618720444,4.593040792903649,539
5.839134631705223,4.593040803117425,540
5.839134644300458,4.593040813024789,541
5.839134656517836,4.593040822634932,542
5.839134668368692,4.59304083195677,543
5.839134679864023,4.593040840998953,544
5.839134691014494,4.593040849769871,545
5.839134701830451,4.593040858277661,546
5.839134712321929,4.593040866530217,547
5.839134722498663,4.5930408745351965,548
5.839134732370095,4.593040882300027,549
5.839134741945384,4.593040889831912,550
5.839134751233414,4.593040897137842,551
5.839134760242803,4.593040904224592,552
5.839134768981911,4.593040911098741,553
5.839134777458845,4.593040917766665,554
5.8391347856814715,4.593040924234551,555
5.839134793657419,4.593040930508401,556
5.8391348013940885,4.5930409365940355,557
5.839134808898658,4.5930409424971,558
5.83913481617809,4.593040948223074,559
5.839134823239139,4.593040953777267,560
5.839134830088356,4.593040959164835,561
5.8391348367320965,4.593040964390776,562
5.8391348431765255,4.593040969459939,563
5.839134849427621,4.593040974377027,564
5.839134855491184,4.593040979146602,565
5.83913486137284,4.593040983773091,566
5.839134867078046,4.5930409882607846,567
5.839134872612097,4.593040992613847,568
5.8391348779801255,4.593040996836318,569
5.839134883187113,4.593041000932114,570
5.839134888237892,4.593041004905037,571
5.839134893137147,4.593041008758772,572
5.839134897889425,4.593041012496895,573
5.839134902499134,4.593041016122874,574
5.839134906970552,4.593041019640074,575
5.839134911307827,4.593041023051758,576
5.839134915514984,4.5930410263610915,577
5.839134919595926,4.593041029571145,578
5.83913492355444,4.593041032684897,579
5.839134927394198,4.5930410357052365,580
5.839134931118764,4.593041038634966,581
5.839134934731593,4.593041041476803,582
5.839134938236037,4.593041044233385,583
5.839134941635347,4.5930410469072696,584
5.839134944932678,4.593041049500938,585
5.83913494813109,4.593041052016796,586
5.839134951233548,4.593041054457178,587
5.839134954242934,4.593041056824348,588
5.839134957162038,4.593041059120504,589
5.839134959993569,4.593041061347775,590
5.839134962740153,4.593041063508228,591
5.83913496540434,4.593041065603868,592
5.839134967988602,4.593041067636638,593
5.839134970495335,4.593041069608425,594
5.839134972926867,4.593041071521059,595
5.839134975285452,4.593041073376313,596
5.839134977573281,4.59304107517591,597
5.839134979792474,4.593041076921519,598
5.839134981945092,4.5930410786147595,599
5.839134984033131,4.593041080257203,600
5.839134986058529,4.593041081850373,601
5.839134988023164,4.5930410833957485,602
5.839134989928861,4.593041084894762,603
5.839134991777387,4.593041086348805,604
5.839134993570457,4.593041087759227,605
5.839134995309735,4.593041089127336,606
5.839134996996834,4.593041090454403,607
5.8391349986333205,4.593041091741656,608
5.839135000220713,4.593041092990293,609
5.839135001760483,4.59304109420147,610
5.83913500325406,4.5930410953763126,611
5.83913500470283,4.593041096515909,612
5.839135006108137,4.5930410976213185,613
5.839135007471285,4.593041098693565,614
5.839135008793538,4.593041099733644,615
5.839135010076124,4.5930411007425205,616
5.839135011320232,4.5930411017211314,617
5.8391350125270165,4.593041102670384,618
5.8391350136975975,4.593041103591158,619
5.839135014833062,4.59304110448431,620
5.8391350159344615,4.593041105350666,621
5.839135017002819,4.593041106191032,622
5.839135018039126,4.593041107006187,623
5.8391350190443445,4.593041107796888,624
5.839135020019406,4.593041108563868,625
5.839135020965216,4.593041109307838,626
5.839135021882651,4.593041110029489,627
5.839135022772563,4.593041110729491,628
5.8391350236357775,4.593041111408493,629
5.839135024473096,4.593041112067124,630
5.839135025285295,4.593041112705996,631
5.839135026073128,4.593041113325702,632
5.839135026837326,4.593041113926817,633
5.839135027578598,4.593041114509899,634
5.8391350282976315,4.593041115075488,635
5.839135028995094,4.59304111562411,636
5.839135029671633,4.5930411161562725,637
5.839135030327876,4.59304111667247,638
5.839135030964432,4.593041117173183,639
5.839135031581891,4.593041117658873,640
5.839135032180826,4.593041118129993,641
5.839135032761793,4.59304111858698,642
5.839135033325331,4.593041119030256,643
5.839135033871963,4.593041119460235,644
5.8391350344021955,4.593041119877314,645
5.839135034916521,4.593041120281881,646
5.839135035415417,4.593041120674311,647
5.839135035899346,4.593041121054968,648
5.8391350363687575,4.593041121424205,649
5.839135036824087,4.593041121782365,650
5.839135037265756,4.59304112212978,651
5.839135037694175,4.593041122466773,652
5.839135038109741,4.5930411227936565,653
5.839135038512841,4.593041123110733,654
5.839135038903847,4.593041123418296,655
5.839135039283123,4.593041123716634,656
5.839135039651021,4.593041124006021,657
5.839135040007882,4.593041124286726,658
5.839135040354037,4.593041124559011,659
5.839135040689808,4.593041124823126,660
5.839135041015505,4.593041125079319,661
5.839135041331432,4.593041125327826,662
5.839135041637881,4.5930411255688774,663
5.839135041935137,4.5930411258026975,664
5.839135042223474,4.593041126029503,665
5.839135042503162,4.593041126249504,666
5.839135042774458,4.5930411264629045,667
5.839135043037617,4.593041126669903,668
5.83913504329288,4.593041126870692,669
5.839135043540486,4.593041127065457,670
5.839135043780662,4.59304112725438,671
5.839135044013634,4.593041127437635,672
5.839135044239617,4.593041127615392,673
5.83913504445882,4.593041127787817,674
5.839135044671448,4.593041127955069,675
5.839135044877696,4.593041128117303,676
5.839135045077756,4.59304112827467,677
5.839135045271815,4.593041128427316,678
5.839135045460052,4.593041128575383,679
5.839135045642642,4.593041128719007,680
5.839135045819755,4.5930411288583235,681
5.839135045991554,4.59304112899346,682
5.8391350461582,4.5930411291245425,683
5.8391350463198455,4.593041129251692,684
5.839135046476642,4.5930411293750275,685
5.839135046628734,4.5930411294946625,686
5.839135046776264,4.593041129610709,687
5.839135046919369,4.593041129723274,688
5.839135047058179,4.5930411298324625,689
5.839135047192825,4.593041129938375,690
5.839135047323432,4.59304113004111,691
5.839135047450121,4.5930411301407625,692
5.839135047573009,4.593041130237426,693
5.839135047692211,4.593041130331189,694
5.8391350478078365,4.593041130422139,695
5.839135047919993,4.593041130510361,696
5.839135048028785,4.593041130595936,697
5.839135048134313,4.5930411306789445,698
5.839135048236676,4.593041130759462,699
5.839135048335967,4.593041130837564,700
5.839135048432279,4.593041130913323,701
5.839135048525702,4.593041130986809,702
5.839135048616323,4.593041131058091,703
5.839135048704225,4.593041131127235,704
5.83913504878949,4.593041131194304,705
5.839135048872198,4.593041131259361,706
5.839135048952423,4.593041131322466,707
5.839135049030242,4.5930411313836785,708
5.839135049105726,4.593041131443054,709
5.839135049178946,4.593041131500649,710
5.839135049249969,4.593041131556515,711
5.839135049318862,4.593041131610706,712
5.839135049385687,4.593041131663271,713
5.839135049450508,4.5930411317142585,714
5.839135049513385,4.593041131763717,715
5.8391350495743755,4.593041131811692,716
5.839135049633536,4.593041131858227,717
5.839135049690921,4.593041131903366,718
5.839135049746585,4.593041131947151,719
5.839135049800579,4.593041131989623,720
5.8391350498529535,4.59304113203082,721
5.839135049903756,4.593041132070782,722
5.839135049953035,4.593041132109545,723
5.839135050000836,4.593041132147145,724
5.839135050047203,4.593041132183617,725
5.839135050092178,4.593041132218995,726
5.839135050135805,4.593041132253312,727
5.839135050178122,4.593041132286599,728
5.83913505021917,4.593041132318887,729
5.839135050258987,4.593041132350207,730
5.839135050297609,4.593041132380587,731
5.839135050335073,4.593041132410056,732
5.839135050371413,4.59304113243864,733
5.839135050406662,4.593041132466367,734
5.839135050440854,4.593041132493262,735
5.83913505047402,4.5930411325193505,736
5.839135050506191,4.5930411325446565,737
5.839135050537397,4.593041132569203,738
5.839135050567667,4.593041132593013,739
5.8391350505970285,4.59304113261611,740
5.83913505062551,4.593041132638512,741
5.8391350506531365,4.593041132660243,742
5.839135050679934,4.593041132681322,743
5.839135050705927,4.593041132701769,744
5.839135050731141,4.593041132721602,745
5.839135050755599,4.59304113274084,746
5.839135050779323,4.593041132759501,747
5.8391350508023345,4.593041132777602,748
5.839135050824656,4.59304113279516,749
5.839135050846308,4.593041132812192,750
5.839135050867311,4.593041132828712,751
5.839135050887683,4.5930411328447365,752
5.839135050907444,4.5930411328602805,753
5.839135050926613,4.593041132875358,754
5.839135050945206,4.593041132889984,755
5.839135050963241,4.593041132904171,756
5.839135050980736,4.593041132917932,757
5.839135050997705,4.593041132931281,758
5.839135051014166,4.593041132944228,759
5.839135051030133,4.593041132956788,760
5.839135051045621,4.59304113296897,761
5.8391350510606435,4.593041132980788,762
